SST,access_cm2,cams_csm1_0,canesm5_canoe,cesm2,ciesm,cmcc_cm2_sr5,cmcc_esm2,cnrm_cm6_1,cnrm_cm6_1_hr,cnrm_esm2_1,ec_earth3_cc,fgoals_f3_l,fgoals_g3,fio_esm_2_0,hadgem3_gc31_ll,ipsl_cm6a_lr,kiost_esm,mcm_ua_1_0,miroc_es2l,miroc6,nesm3,noresm2_lm,noresm2_mm,ukesm1_0_ll
30.5,10852527.754152358,17876444.3985523,5999106.046670616,6262719.066293269,8267044.649433076,8718631.016988069,9650355.33857286,14690574.52677378,13128934.590121895,14992155.385706753,9094888.680924356,18066571.504517972,13048485.543144464,9809228.17258215,12172246.53425917,9566725.63107714,13776085.657036543,9921438.104390204,8280829.509079635,7825039.197993994,30677134.23050946,9131145.618592441,12859044.924305975,10027067.006584644
30.75,11630537.782835752,14575134.116627395,6816651.175685793,6921576.944059104,9244714.630321085,9216377.846378535,10188022.597872585,19101791.506526947,19061061.978076696,15669848.657783061,11184609.192923874,12550547.227891088,12579604.730378687,11169456.272355378,11252706.651497126,11082654.087171853,15705582.934691787,12011590.403306246,8355730.297913492,6579083.622622073,17786590.343737245,9640357.428148061,13915653.780767858,13822507.0319238
31.0,11715742.96274823,9777543.165198565,7956973.8661875725,7370359.013400912,11438650.511143506,9881312.163452238,9208774.991679788,21918406.52656436,23215306.801270187,18469107.43582362,12889186.589558065,6149718.732147515,9423571.956069887,13382937.528922677,10936364.792520702,10762631.39556241,15997713.772562087,12963667.887915432,8444462.727276683,6980385.261003494,10042392.064057112,12672247.035567492,14168525.688263893,12278924.902796
31.25,13630887.63854438,7138497.215515375,9153072.07261005,9242695.350336164,11241415.017515242,10138964.180493742,8982056.487805605,17784388.48720312,19473426.71234429,22097512.0668869,16607677.314820439,1124078.1996663213,6023401.82633698,16395693.861769319,14449369.542215168,10375745.07473135,11509389.58698225,12941521.997948825,9364274.337728858,6412098.601672828,8157326.979115725,15361783.932977378,15683158.495883942,12189068.65669638
31.5,15089782.766659558,8258995.892216206,9194769.159268677,10589748.03774333,13906980.566804647,9492923.61502862,10021807.110500276,13849908.878736794,13297428.770732999,14478354.099766195,20093369.346064746,194175.373773098,6284143.854803979,13318928.81778729,16189930.63532877,11002579.136982203,7312690.87111485,15238124.897708654,9431128.186372042,5195303.4007532,5818611.432997525,16181025.335832298,13749892.674215853,16857440.86567408
31.75,13466805.239612699,7422057.937410235,11598623.73167485,11752716.791420162,13921611.838871062,10101826.610245585,11508396.807466865,7383682.253531337,7865332.380961239,14000286.95283544,19442364.00514418,10006.463392853737,4259841.786618292,4357864.897369325,16076171.174040735,13030108.06461978,1729757.1478791237,15263242.808571458,5719194.11471808,4021457.3705736995,4841572.50427407,16093263.738232195,11969740.74337405,16338649.724618852
32.0,8630180.680700302,2575297.0830684304,12814807.791387677,12314813.295573115,15364008.61045283,10294552.282155097,12198936.104156375,3991432.4738588333,2607993.5107080936,8004083.097105503,17909601.79800296,18692.185584664345,750567.0789730549,852104.1080587506,12356489.029639661,15561281.233026087,422733.38125675917,12438885.730397582,4765520.732179642,2420394.0198254585,4106707.011720121,18679407.93721634,6742179.710823834,12691438.52507937
32.25,4836689.034257174,704410.4619306922,13629349.220948637,12153440.805588365,11328392.68688351,12623790.874867141,16807778.59315592,1478579.396262288,973443.4762017131,3499236.379399061,12537264.098183215,38263.43580383062,262168.21990573406,446901.21643191576,6192504.6713731885,16577590.796070814,96871.74891161919,11652314.41452223,3246049.046110332,1750998.4849593043,2450102.4138156176,11193755.631689072,2079779.9325700998,9006998.349886417
32.5,3567456.6618880033,355679.9190505147,13949840.0240075,12106431.866128504,8077320.727524579,17034949.51564461,13777409.718137562,888480.4052843451,487429.7627365589,1606953.8511190414,9704041.080713093,18894.851124167442,118452.63175272942,117568.3479013443,4547674.679674745,5168587.965226531,42520.00134253502,8902609.107862532,2918885.6090745926,817857.3323373795,1365414.4809194803,2409448.885493636,729359.5533777475,5045600.9158652425
32.75,3054688.1001510024,111776.38951653242,14317612.746269464,14626043.273920476,1208814.088681221,14796167.002470672,7711463.016824126,539527.3286377192,254773.96893769503,718321.5305210948,5753694.076363444,9808.05491912365,82272.30558347702,82563.22524517775,3588487.3674196005,1170012.3135406375,,3771894.3904023767,1109382.4091749191,541881.4395287037,962172.4831364155,1047587.2999498844,320183.7807136774,4014389.9570174813
33.0,2656745.731312275,110008.35431617498,8621322.669145286,13101911.79256934,315669.5481737256,7685651.314116776,4196556.217135429,192238.34460508823,174626.20182871819,458368.5126564503,1168296.27539891,65281.37495994568,30400.086233973503,78195.12794345617,2526147.287225902,726989.9224867821,,1587883.813043654,448935.7532274127,374401.2593215108,650847.597130835,450935.0014912486,134315.5103443265,2958786.733610928
33.25,1992141.0503064394,62571.982366383076,3378065.3491482735,5792968.70758003,107890.65688884258,4065174.7435984015,1732589.0547508001,163488.21739071608,76562.23582881689,175100.47181856632,530587.1981222034,37723.936601638794,35708.06523746252,101423.99678200483,1522835.3222643733,336497.6095033884,32671.36483258009,924796.0325972438,217093.71176171303,123493.2798513174,465086.4533287287,311616.8916717768,90276.98689991236,2038263.2567899823
33.5,1100093.9783931375,,2072270.2107319236,842475.7452480793,119435.06527030468,1268108.830535531,225239.26907420158,89944.18412280083,97856.92258250713,59290.03368681669,115836.89432924986,,9558.777588069439,117616.38560658693,1111579.1062256694,303967.93316978216,21757.278518676758,207243.1255221963,109963.19617372751,147302.8372221589,280559.99692714214,52876.26809632778,113798.49430143833,1324589.5931494236
33.75,608207.7547101974,,979849.193652153,191956.67834198475,30203.366025805473,528021.9116365314,86797.36532360315,132976.54204779863,97616.05103516579,38164.41694021225,125256.91669362783,,,120286.67433363199,542748.8629159331,140231.4798026681,31970.37178426981,49014.02143782377,46746.58951091766,111550.1179600358,153678.34860867262,,99254.61614477634,955758.5329810381
34.0,474109.9441421628,,798753.57161659,135538.35165929794,42020.03694140911,395530.85152179,80533.66107362509,169954.74750864506,79711.0919520855,70489.04954510927,77152.25092875957,,,39815.18983089924,382180.5021647215,67595.63044381142,20984.353445887566,49635.44854426384,11581.320884227753,90820.64140886068,117112.2086558938,18402.024139761925,70676.82041847706,490924.1996920705
34.25,360169.2334827781,,358576.28387862444,65877.19230735302,43205.28518128395,166451.01716822386,125675.06916350126,73057.19393271208,45978.31847649813,113400.97382545471,27904.805587112904,,8356.576573908329,39509.18191331625,341526.10760468245,59286.16947191954,20692.62782627344,98649.46998208761,,84292.46838611364,132681.6820101738,9315.90524160862,37249.91841733456,242638.8973584175
34.5,174688.83661288023,,250986.98042839766,62836.19318538904,43602.65344136953,95583.68764847517,152701.4525246024,164873.07347851992,28780.57280731201,120312.03978216648,93339.93991833925,,,19743.293456196785,201005.92007166147,47324.80916959047,62079.92332458496,,,22553.836065411568,50369.67711365223,36421.86103361845,27860.521536767483,294075.89047908783
34.75,136283.79857194424,,220779.48929780722,39606.7549932003,47472.60027295351,94471.54332697392,82397.2942867279,101344.02787733078,11102.610272347927,145161.04261416197,103104.32357555628,,,32831.78415155411,177727.85429799557,64167.95304751396,84475.03263288736,,,73943.35457843542,62490.5628939867,73668.35420298576,27630.735193312168,176390.36360663176
35.0,152708.25687623024,,95059.99222880602,22028.08267134428,72300.88511800766,81624.5105047226,55843.62672954798,81825.48555105925,11232.090582072735,113167.95181256533,81937.77320724726,,,45930.416465997696,86981.68313574791,31051.22784793377,31070.934984207153,,,28115.927455484867,98440.38285309076,46120.9193957448,18314.829951643944,135807.43410539627
35.25,64874.39455759525,,126761.26366859674,,104516.24027216434,68502.16597431898,65308.46739208698,,8454.997945427895,82643.9861342907,137143.51893514395,,,52343.9237858057,34966.19992631674,37342.077408373356,,,,22553.912024140358,116320.17566400766,46589.74408912659,9086.118898153305,53322.50939953327
35.5,75788.67117631435,,61962.10047954321,,107987.35683900118,29536.449956059456,9807.699868738651,,2118.8718186616898,59393.63792222738,72845.88987207413,,,52259.144663095474,94080.07695662975,,,,,35966.531803548336,81625.66945242882,27947.715724885464,,28928.65802627802
35.75,78739.30528980494,,32889.005128502846,,43899.350742816925,28256.388273239136,19401.92458665371,,706.3017073273659,17950.511305212975,52516.01259934902,,,12907.271028459072,51530.79680997133,28714.774732768536,,,,33913.57780247927,58506.11094915867,9228.711053550243,,36634.59501069784
36.0,42548.39662563801,,20976.049090206623,,45780.219211399555,46903.792526721954,,,,,,,,6418.961347520351,49519.46617496014,19370.78922587633,,,,,53748.35500818491,9086.118898153305,,50196.44274878502
36.25,42690.07937633991,,,,39046.60755044222,18190.349004983902,9817.04100561142,,,,,,,,79677.9402974248,28509.826956748962,,,,8450.74961155653,23919.709123969078,18314.829951643944,,20798.138414025307
36.5,67310.54486215115,,9346.73471057415,,6431.846591234207,83725.97162437439,20071.850014030933,,,,,,,,102567.35529476404,9341.26099818945,,,,,9575.556565284729,9086.118898153305,,69380.1662825346
36.75,39500.265936374664,,,,12894.375230014324,27763.05608856678,,,,,9317.081390738487,,,,112701.43002486229,9583.750091552734,,,,,,,,60638.179140508175
37.0,30458.385465681553,,9588.148670136929,,,,,,,,,,,,72692.51653659344,,,,,,28451.162583231926,,,162011.06957530975
37.25,16951.484606981277,,,,,9588.148670136929,,,,,,,,,93479.16649603844,,,,,10676.92845326662,17928.71072113514,,,93125.8883227706
37.5,,,22109.071536302567,,,19851.845310926437,,,,,,,,,31898.549383699894,,,,,,19163.754826962948,,,94583.57811933756
37.75,,,,,,10037.045708715916,,,,,,,,,28470.037315309048,,,,,,39082.859092473984,,,40789.46177268028
38.0,,,,,,,,,,,,,,,44760.82430958748,,,,,,,,,51447.769412994385
38.25,,,,,,,,,,,,,,,9317.177376627922,,,,,,39470.656065523624,,,32225.435051321983
38.5,,,,,,,,,,,,,,,33394.49977260828,,,,,,17940.54539757967,,,40854.70544296503
38.75,,,,,,,,,,,,,,,,,,,,,18664.722373366356,,,33394.49977260828
39.0,,,,,,,,,,,,,,,,,,,,,9091.13513559103,,,
39.25,,,,,,,,,,,,,,,11004.283450961113,,,,,,9583.750091552734,,,
39.5,,,,,,,,,,,,,,,,,,,,,9341.26099818945,,,11004.283450961113
